Location,Date,Time  ,CO (mg/m3),SO2(µg/m³),NO2(µg/m³),PM2.5(µg/m³),PM10(µg/m³),Temp(°C),RH (%)
Behind SMHS,03/02/2023,4:50 PM,0.00 ,0.00 ,0.00 ,12.00 ,0.00 ,2.70 ,47.50 
Behind SMHS,03/02/2023,5:00 PM,0.00 ,0.00 ,1.47 ,35.00 ,103.00 ,2.70 ,47.30 
Behind SMHS,04/02/2023,10:00 AM,1.25 ,5.72 ,0.00 ,42.00 ,89.00 ,2.80 ,47.40 
Behind SMHS,04/02/2023,10:10 AM,0.00 ,11.44 ,0.00 ,45.00 ,90.00 ,2.60 ,47.20 
Behind SMHS,04/02/2023,10:20 AM,0.00 ,8.58 ,6.16 ,59.00 ,74.00 ,3.00 ,46.50 
Behind SMHS,04/02/2023,10:30 AM,1.25 ,8.58 ,2.05 ,47.00 ,79.00 ,3.10 ,46.10 
Behind SMHS,04/02/2023,10:40 AM,0.00 ,8.58 ,0.00 ,38.00 ,60.00 ,3.10 ,47.09 
Behind SMHS,04/02/2023,10:50 AM,1.25 ,11.44 ,2.05 ,33.00 ,50.00 ,2.80 ,46.10 
Behind SMHS,04/02/2023,11:00 AM,0.00 ,8.58 ,1.30 ,31.00 ,48.00 ,2.90 ,45.70 
Behind SMHS,04/02/2023,11:10 AM,1.25 ,11.44 ,2.05 ,48.00 ,62.00 ,3.00 ,44.30 
Behind SMHS,04/02/2023,11:20 AM,0.00 ,14.30 ,2.05 ,45.00 ,37.00 ,3.00 ,43.60 
Behind SMHS,04/02/2023,11:30 AM,1.25 ,14.30 ,2.05 ,32.00 ,45.00 ,2.60 ,43.40 
Behind SMHS,04/02/2023,11:40 AM,0.00 ,11.44 ,4.11 ,24.00 ,39.00 ,2.40 ,43.10 
Behind SMHS,04/02/2023,11:50 AM,1.25 ,11.44 ,0.00 ,22.00 ,43.00 ,2.50 ,42.40 
Behind SMHS,04/02/2023,12:00 PM,0.00 ,11.44 ,0.00 ,22.00 ,32.00 ,3.10 ,44.09 
Behind SMHS,04/02/2023,12:10 PM,1.25 ,8.58 ,1.47 ,58.00 ,40.00 ,2.70 ,42.40 
Behind SMHS,04/02/2023,12:20 PM,0.00 ,11.44 ,2.05 ,42.00 ,49.00 ,2.70 ,41.90 
Behind SMHS,04/02/2023,12:30 PM,0.00 ,11.44 ,2.05 ,22.00 ,36.00 ,2.50 ,39.60 
Behind SMHS,04/02/2023,12:40 PM,1.25 ,8.58 ,2.05 ,24.00 ,39.00 ,3.10 ,39.10 
Behind SMHS,04/02/2023,12:50 PM,0.00 ,11.44 ,0.00 ,44.00 ,55.00 ,3.10 ,38.70 
Behind SMHS,04/02/2023,1:00 PM,1.25 ,14.30 ,0.00 ,25.00 ,35.00 ,2.70 ,38.40 
Behind SMHS,04/02/2023,1:10 PM,0.00 ,14.30 ,2.05 ,34.00 ,41.00 ,2.70 ,38.20 
Behind SMHS,04/02/2023,1:20 PM,0.27 ,5.72 ,0.00 ,51.00 ,38.00 ,2.50 ,39.76 
Behind SMHS,04/02/2023,1:30 PM,0.31 ,5.72 ,2.05 ,70.00 ,59.00 ,2.90 ,38.20 
Behind SMHS,04/02/2023,1:40 PM,0.31 ,14.30 ,4.11 ,58.00 ,43.00 ,2.70 ,38.10 
Behind SMHS,04/02/2023,1:50 PM,0.22 ,20.02 ,0.00 ,34.00 ,69.00 ,2.70 ,38.10 
Behind SMHS,04/02/2023,2:00 PM,0.26 ,11.44 ,0.00 ,31.00 ,46.00 ,2.60 ,38.20 
Behind SMHS,04/02/2023,2:10 PM,0.26 ,14.30 ,2.05 ,45.00 ,96.00 ,2.60 ,38.20 
Behind SMHS,04/02/2023,2:20 PM,0.00 ,20.02 ,0.00 ,58.00 ,80.00 ,3.00 ,38.50 
Behind SMHS,04/02/2023,2:30 PM,0.00 ,20.02 ,0.00 ,58.00 ,100.00 ,3.10 ,38.20 
Behind SMHS,04/02/2023,2:40 PM,1.25 ,25.74 ,0.00 ,48.00 ,101.00 ,3.10 ,38.21 
Behind SMHS,04/02/2023,2:50 PM,1.25 ,22.88 ,2.05 ,36.00 ,82.00 ,2.80 ,38.20 
Behind SMHS,04/02/2023,3:00 PM,0.00 ,17.16 ,0.00 ,33.00 ,73.00 ,2.90 ,38.30 
Behind SMHS,04/02/2023,3:10 PM,1.25 ,8.58 ,0.59 ,39.00 ,93.00 ,3.00 ,38.10 
Behind SMHS,04/02/2023,3:20 PM,0.00 ,14.30 ,2.05 ,34.00 ,84.00 ,3.00 ,37.30 
Behind SMHS,04/02/2023,3:30 PM,0.27 ,0.00 ,0.00 ,46.00 ,80.00 ,2.60 ,37.50 
Behind SMHS,04/02/2023,3:40 PM,0.31 ,17.16 ,0.00 ,52.00 ,91.00 ,2.40 ,37.60 
Behind SMHS,04/02/2023,3:50 PM,0.31 ,8.58 ,2.05 ,50.00 ,101.00 ,2.50 ,37.90 
Behind SMHS,04/02/2023,4:00 PM,0.22 ,8.58 ,6.16 ,46.00 ,108.00 ,3.10 ,37.84 
Behind SMHS,04/02/2023,4:10 PM,0.26 ,11.44 ,1.47 ,49.00 ,62.00 ,2.70 ,37.90 
Behind SMHS,04/02/2023,4:20 PM,0.26 ,8.58 ,0.00 ,45.00 ,67.00 ,2.70 ,38.10 
Behind SMHS,04/02/2023,4:30 PM,0.24 ,0.00 ,4.11 ,12.00 ,78.00 ,2.50 ,38.50 
Behind SMHS,04/02/2023,4:40 PM,0.00 ,25.74 ,6.16 ,11.00 ,1.00 ,2.10 ,38.70 
Behind SMHS,04/02/2023,4:50 PM,1.25 ,0.00 ,0.00 ,20.00 ,2.00 ,2.10 ,39.10 
Behind SMHS,04/02/2023,5:00 PM,0.00 ,5.72 ,0.00 ,42.00 ,2.00 ,2.10 ,39.20 
Behind SMHS,05/02/2023,10:00 AM,1.25 ,8.58 ,2.35 ,43.00 ,91.00 ,2.20 ,39.10 
Behind SMHS,05/02/2023,10:10 AM,0.00 ,14.30 ,0.00 ,46.00 ,92.00 ,2.10 ,38.66 
Behind SMHS,05/02/2023,10:20 AM,0.31 ,11.44 ,2.05 ,60.00 ,76.00 ,2.00 ,39.10 
Behind SMHS,05/02/2023,10:30 AM,0.22 ,11.44 ,2.05 ,48.00 ,81.00 ,2.00 ,39.30 
Behind SMHS,05/02/2023,10:40 AM,0.26 ,11.44 ,2.05 ,39.00 ,62.00 ,1.80 ,39.40 
Behind SMHS,05/02/2023,10:50 AM,1.25 ,14.30 ,0.00 ,34.00 ,52.00 ,2.20 ,39.60 
Behind SMHS,05/02/2023,11:00 AM,0.00 ,11.44 ,1.76 ,32.00 ,50.00 ,2.00 ,39.70 
Behind SMHS,05/02/2023,11:10 AM,1.25 ,14.30 ,1.38 ,49.00 ,64.00 ,1.90 ,39.90 
Behind SMHS,05/02/2023,11:20 AM,0.00 ,17.16 ,4.92 ,46.00 ,39.00 ,2.00 ,39.80 
Behind SMHS,05/02/2023,11:30 AM,0.00 ,17.16 ,4.94 ,33.00 ,47.00 ,2.00 ,39.54 
Behind SMHS,05/02/2023,11:40 AM,0.00 ,14.30 ,4.92 ,25.00 ,41.00 ,1.80 ,39.59 
Behind SMHS,05/02/2023,11:50 AM,1.25 ,14.30 ,4.93 ,23.00 ,45.00 ,5.10 ,39.54 
Behind SMHS,05/02/2023,12:00 PM,0.00 ,14.30 ,4.93 ,23.00 ,34.00 ,5.20 ,50.10 
Behind SMHS,05/02/2023,12:10 PM,1.25 ,11.44 ,4.92 ,59.00 ,42.00 ,5.00 ,50.00 
Behind SMHS,05/02/2023,12:20 PM,0.31 ,14.30 ,4.90 ,43.00 ,51.00 ,5.00 ,49.70 
Behind SMHS,05/02/2023,12:30 PM,0.22 ,14.30 ,4.89 ,23.00 ,38.00 ,4.90 ,49.20 
Behind SMHS,05/02/2023,12:40 PM,0.26 ,11.44 ,4.88 ,25.00 ,41.00 ,4.90 ,48.30 
Behind SMHS,05/02/2023,12:50 PM,0.00 ,14.30 ,4.92 ,45.00 ,57.00 ,5.30 ,46.50 
Behind SMHS,05/02/2023,1:00 PM,1.25 ,17.16 ,4.92 ,26.00 ,37.00 ,5.80 ,46.10 
Behind SMHS,05/02/2023,1:10 PM,0.23 ,17.16 ,4.90 ,35.00 ,43.00 ,5.70 ,48.56 
Behind SMHS,05/02/2023,1:20 PM,0.30 ,8.58 ,4.88 ,52.00 ,40.00 ,5.80 ,46.10 
Behind SMHS,05/02/2023,1:30 PM,0.31 ,8.58 ,4.89 ,71.00 ,61.00 ,5.80 ,45.70 
Behind SMHS,05/02/2023,1:40 PM,0.31 ,17.16 ,4.92 ,59.00 ,45.00 ,5.60 ,44.10 
Behind SMHS,05/02/2023,1:50 PM,0.27 ,22.88 ,4.90 ,35.00 ,71.00 ,5.70 ,43.60 
Behind SMHS,05/02/2023,2:00 PM,0.31 ,14.30 ,4.91 ,32.00 ,48.00 ,5.80 ,43.40 
Behind SMHS,05/02/2023,2:10 PM,0.32 ,17.16 ,4.88 ,46.00 ,98.00 ,5.70 ,43.00 
Behind SMHS,05/02/2023,2:20 PM,0.33 ,22.88 ,4.91 ,59.00 ,82.00 ,5.40 ,42.40 
Behind SMHS,05/02/2023,2:30 PM,0.34 ,22.88 ,4.89 ,59.00 ,102.00 ,5.40 ,44.04 
Behind SMHS,05/02/2023,2:40 PM,1.25 ,28.60 ,4.88 ,49.00 ,103.00 ,5.00 ,42.40 
Behind SMHS,05/02/2023,2:50 PM,1.25 ,25.74 ,5.88 ,37.00 ,84.00 ,5.00 ,41.60 
Behind SMHS,05/02/2023,3:00 PM,1.25 ,14.30 ,4.92 ,34.00 ,75.00 ,5.90 ,39.50 
Behind SMHS,05/02/2023,3:10 PM,1.25 ,11.44 ,4.94 ,40.00 ,95.00 ,6.10 ,39.30 
Behind SMHS,05/02/2023,3:20 PM,0.00 ,17.16 ,4.92 ,35.00 ,86.00 ,5.90 ,38.70 
Behind SMHS,05/02/2023,3:30 PM,2.50 ,2.86 ,4.93 ,47.00 ,82.00 ,5.90 ,38.50 
Behind SMHS,05/02/2023,3:40 PM,1.25 ,20.02 ,4.93 ,53.00 ,93.00 ,5.90 ,38.20 
Behind SMHS,05/02/2023,3:50 PM,0.00 ,11.44 ,4.92 ,51.00 ,103.00 ,6.00 ,39.74 
Behind SMHS,05/02/2023,4:00 PM,0.00 ,11.44 ,4.90 ,47.00 ,110.00 ,5.90 ,38.20 
Behind SMHS,05/02/2023,4:10 PM,1.25 ,14.30 ,4.89 ,50.00 ,64.00 ,6.10 ,38.10 
Behind SMHS,05/02/2023,4:20 PM,0.00 ,11.44 ,4.88 ,46.00 ,69.00 ,6.20 ,38.10 
Behind SMHS,05/02/2023,4:30 PM,0.00 ,2.86 ,4.92 ,13.00 ,13.00 ,6.10 ,38.00 
Behind SMHS,05/02/2023,4:40 PM,0.00 ,28.60 ,0.00 ,12.00 ,24.00 ,6.30 ,38.20 
Behind SMHS,05/02/2023,4:50 PM,1.25 ,2.86 ,0.00 ,21.00 ,33.00 ,6.10 ,38.50 
Behind SMHS,05/02/2023,5:00 PM,0.00 ,8.58 ,0.00 ,43.00 ,4.00 ,6.10 ,38.20 
Lal Chowk,07/02/2023,10:00 AM,1.25 ,14.30 ,0.00 ,44.00 ,46.00 ,5.90 ,38.19 
Lal Chowk,07/02/2023,10:10 AM,1.25 ,14.30 ,0.00 ,47.00 ,38.00 ,6.10 ,38.20 
Lal Chowk,07/02/2023,10:20 AM,0.00 ,14.30 ,0.00 ,28.00 ,44.00 ,5.90 ,38.30 
Lal Chowk,07/02/2023,10:30 AM,0.00 ,11.44 ,0.00 ,49.00 ,65.00 ,5.90 ,38.10 
Lal Chowk,07/02/2023,10:40 AM,0.00 ,11.44 ,0.00 ,40.00 ,67.00 ,6.10 ,37.30 
Lal Chowk,07/02/2023,10:50 AM,1.25 ,11.44 ,0.00 ,29.00 ,78.00 ,5.90 ,37.50 
Lal Chowk,07/02/2023,11:00 AM,0.00 ,5.72 ,0.00 ,31.00 ,43.00 ,5.90 ,37.60 
Lal Chowk,07/02/2023,11:10 AM,1.25 ,11.44 ,2.05 ,50.00 ,69.00 ,6.00 ,37.80 
Lal Chowk,07/02/2023,11:20 AM,0.00 ,11.44 ,0.00 ,47.00 ,29.00 ,5.90 ,37.83 
Lal Chowk,07/02/2023,11:30 AM,0.00 ,11.44 ,0.00 ,34.00 ,29.00 ,6.10 ,37.80 
Lal Chowk,07/02/2023,11:40 AM,0.00 ,5.72 ,0.00 ,25.00 ,37.00 ,5.90 ,38.10 
Lal Chowk,07/02/2023,11:50 AM,1.25 ,5.72 ,0.00 ,23.00 ,32.00 ,5.90 ,38.50 
Lal Chowk,07/02/2023,12:00 PM,0.00 ,8.58 ,0.00 ,24.00 ,30.00 ,5.90 ,38.50 
Lal Chowk,07/02/2023,12:10 PM,1.25 ,14.30 ,0.00 ,21.00 ,30.00 ,6.00 ,39.10 
Lal Chowk,07/02/2023,12:20 PM,0.23 ,14.30 ,0.00 ,22.00 ,32.00 ,5.90 ,39.00 
Lal Chowk,07/02/2023,12:30 PM,0.30 ,14.30 ,2.05 ,23.00 ,31.00 ,5.80 ,39.10 
Lal Chowk,07/02/2023,12:40 PM,0.31 ,14.30 ,0.00 ,24.00 ,37.00 ,5.80 ,38.59 
Lal Chowk,07/02/2023,12:50 PM,0.31 ,14.30 ,0.00 ,46.00 ,35.00 ,5.60 ,39.10 
Lal Chowk,07/02/2023,1:00 PM,0.27 ,14.30 ,0.00 ,23.00 ,42.00 ,6.00 ,39.00 
Lal Chowk,07/02/2023,1:10 PM,0.31 ,8.58 ,0.00 ,36.00 ,47.00 ,5.80 ,39.40 
Lal Chowk,07/02/2023,1:20 PM,0.32 ,8.58 ,0.00 ,53.00 ,56.00 ,5.70 ,39.60 
Lal Chowk,07/02/2023,1:30 PM,0.33 ,14.30 ,2.05 ,72.00 ,59.00 ,5.80 ,39.70 
Lal Chowk,07/02/2023,1:40 PM,0.34 ,20.02 ,0.00 ,30.00 ,61.00 ,5.80 ,39.90 
Lal Chowk,07/02/2023,1:50 PM,0.00 ,20.02 ,0.00 ,31.00 ,63.00 ,5.60 ,39.80 
Lal Chowk,07/02/2023,2:00 PM,1.25 ,17.16 ,0.00 ,32.00 ,62.00 ,5.10 ,39.50 
Lal Chowk,07/02/2023,2:10 PM,0.00 ,14.30 ,2.05 ,33.00 ,68.00 ,5.20 ,39.33 
Lal Chowk,07/02/2023,2:20 PM,0.00 ,14.30 ,0.00 ,34.00 ,70.00 ,5.00 ,39.13 
Lal Chowk,07/02/2023,2:30 PM,0.00 ,14.30 ,0.00 ,60.00 ,75.00 ,5.00 ,46.60 
Lal Chowk,07/02/2023,2:40 PM,1.25 ,11.44 ,0.00 ,36.00 ,90.00 ,4.90 ,46.60 
Lal Chowk,07/02/2023,2:50 PM,1.25 ,11.44 ,0.00 ,38.00 ,100.00 ,4.90 ,46.50 
Lal Chowk,07/02/2023,3:00 PM,0.00 ,14.30 ,0.00 ,32.00 ,73.00 ,5.30 ,46.50 
Lal Chowk,07/02/2023,3:10 PM,0.27 ,14.30 ,0.00 ,41.00 ,123.00 ,5.80 ,46.40 
Lal Chowk,07/02/2023,3:20 PM,0.24 ,0.00 ,0.00 ,36.00 ,68.00 ,5.70 ,46.50 
Lal Chowk,07/02/2023,3:30 PM,0.24 ,0.00 ,0.00 ,48.00 ,134.00 ,5.80 ,46.10 
Lal Chowk,07/02/2023,3:40 PM,0.27 ,0.00 ,2.05 ,54.00 ,65.00 ,5.80 ,46.46 
Lal Chowk,07/02/2023,3:50 PM,0.31 ,14.30 ,0.00 ,52.00 ,154.00 ,5.60 ,46.10 
Lal Chowk,07/02/2023,4:00 PM,0.31 ,14.30 ,0.00 ,48.00 ,61.00 ,5.70 ,45.70 
Lal Chowk,07/02/2023,4:10 PM,1.25 ,0.00 ,0.00 ,44.00 ,60.00 ,5.80 ,44.30 
Lal Chowk,07/02/2023,4:20 PM,0.00 ,0.00 ,4.11 ,44.00 ,53.00 ,5.70 ,43.60 
Lal Chowk,07/02/2023,4:30 PM,2.50 ,0.00 ,2.05 ,23.00 ,44.00 ,5.40 ,43.40 
Lal Chowk,07/02/2023,4:40 PM,2.50 ,11.44 ,0.00 ,20.00 ,66.00 ,5.40 ,43.10 
Lal Chowk,07/02/2023,4:50 PM,1.25 ,0.00 ,2.05 ,35.00 ,42.00 ,5.00 ,42.40 
Lal Chowk,07/02/2023,5:00 PM,0.00 ,14.30 ,0.00 ,55.00 ,76.00 ,5.00 ,44.09 
Lal Chowk,08/02/2023,10:00 AM,1.25 ,34.32 ,0.00 ,44.00 ,99.00 ,6.50 ,42.40 
Lal Chowk,08/02/2023,10:10 AM,0.00 ,28.60 ,0.00 ,45.00 ,97.00 ,6.40 ,41.90 
Lal Chowk,08/02/2023,10:20 AM,0.00 ,17.16 ,2.05 ,48.00 ,104.00 ,6.60 ,39.60 
Lal Chowk,08/02/2023,10:30 AM,1.25 ,20.02 ,4.11 ,50.00 ,100.00 ,6.40 ,39.10 
Lal Chowk,08/02/2023,10:40 AM,0.00 ,20.02 ,4.11 ,55.00 ,115.00 ,6.40 ,38.70 
Lal Chowk,08/02/2023,10:50 AM,0.00 ,20.02 ,0.00 ,41.00 ,98.00 ,6.60 ,38.40 
Lal Chowk,08/02/2023,11:00 AM,1.25 ,22.88 ,0.00 ,30.00 ,78.00 ,6.40 ,38.20 
Lal Chowk,08/02/2023,11:10 AM,0.00 ,28.60 ,0.00 ,32.00 ,90.00 ,6.50 ,39.76 
Lal Chowk,08/02/2023,11:20 AM,1.25 ,20.02 ,2.05 ,51.00 ,86.00 ,6.52 ,38.20 
Lal Chowk,08/02/2023,11:30 AM,0.00 ,14.30 ,0.00 ,48.00 ,100.00 ,6.54 ,38.10 
Lal Chowk,08/02/2023,11:40 AM,0.00 ,17.16 ,2.05 ,35.00 ,89.00 ,6.56 ,38.10 
Lal Chowk,08/02/2023,11:50 AM,0.00 ,14.30 ,0.00 ,26.00 ,57.00 ,6.58 ,38.20 
Lal Chowk,08/02/2023,12:00 PM,1.25 ,14.30 ,0.00 ,24.00 ,34.00 ,6.60 ,38.20 
Lal Chowk,08/02/2023,12:10 PM,0.00 ,22.88 ,0.00 ,25.00 ,32.00 ,6.62 ,38.50 
Lal Chowk,08/02/2023,12:20 PM,1.25 ,20.02 ,0.00 ,22.00 ,87.00 ,6.64 ,38.20 
Lal Chowk,08/02/2023,12:30 PM,0.00 ,20.02 ,4.11 ,39.00 ,68.00 ,6.66 ,38.21 
Lal Chowk,08/02/2023,12:40 PM,1.25 ,22.88 ,4.11 ,24.00 ,33.00 ,6.68 ,38.20 
Lal Chowk,08/02/2023,12:50 PM,0.00 ,14.30 ,0.00 ,25.00 ,39.00 ,6.70 ,38.30 
Lal Chowk,08/02/2023,1:00 PM,1.25 ,14.30 ,0.00 ,47.00 ,86.00 ,6.72 ,38.10 
Lal Chowk,08/02/2023,1:10 PM,0.00 ,14.30 ,0.00 ,24.00 ,66.00 ,6.74 ,37.30 
Lal Chowk,08/02/2023,1:20 PM,0.00 ,22.88 ,0.00 ,37.00 ,88.00 ,6.76 ,37.50 
Lal Chowk,08/02/2023,1:30 PM,1.25 ,22.88 ,0.00 ,54.00 ,58.00 ,6.78 ,37.60 
Lal Chowk,08/02/2023,1:40 PM,0.00 ,22.88 ,2.05 ,73.00 ,61.00 ,6.80 ,37.90 
Lal Chowk,08/02/2023,1:50 PM,1.25 ,22.88 ,4.11 ,31.00 ,86.00 ,6.82 ,37.84 
Lal Chowk,08/02/2023,2:00 PM,0.00 ,14.30 ,0.00 ,32.00 ,94.00 ,6.84 ,37.90 
Lal Chowk,08/02/2023,2:10 PM,0.00 ,17.16 ,0.00 ,33.00 ,101.00 ,6.86 ,38.10 
