Location,Date,Time,CO (mg/m3),SO2(µg/m³),NO2(µg/m³),PM2.5(µg/m³),PM10(µg/m³),Temp(°C),RH (%),Month,Season,Hour,AQI_Category
Nigeen Club,,10:40 AM,0.0,2.86,2.55,3.0,7.0,2.3,37.3,,Autumn,,Good
Nigeen Club,,10:50 AM,0.33,2.86,2.5,4.0,4.0,2.3,37.8,,Autumn,,Good
Nigeen Club,,11:00 AM,0.35,0.0,2.05,3.0,6.0,2.1,37.49,,Autumn,,Good
Nigeen Club,,11:10 AM,0.46,2.86,2.42,5.0,6.0,2.5,37.66,,Autumn,,Good
Nigeen Club,,11:20 AM,0.28,2.86,2.38,6.0,5.0,2.3,37.73,,Autumn,,Good
Nigeen Club,,11:30 AM,0.24,2.86,2.34,5.0,3.0,2.2,37.79,,Autumn,,Good
Nigeen Club,,11:40 AM,0.23,2.86,2.3,3.0,4.0,2.1,37.86,,Autumn,,Good
Nigeen Club,,11:50 AM,0.21,5.72,2.26,3.0,4.0,2.2,37.93,,Autumn,,Good
Nigeen Club,,12:00 PM,0.19,5.72,2.22,2.0,3.0,2.1,37.99,,Autumn,,Good
Nigeen Club,,12:10 PM,0.16,2.86,2.19,2.0,5.0,2.3,38.06,,Autumn,,Good
Nigeen Club,,12:20 PM,0.13,0.0,2.15,4.0,4.0,2.1,38.13,,Autumn,,Good
Nigeen Club,,12:30 PM,0.1,2.86,2.11,5.0,7.0,2.1,38.2,,Autumn,,Good
Nigeen Club,,12:40 PM,0.07,2.86,2.07,4.0,8.0,2.1,38.26,,Autumn,,Good
Nigeen Club,,12:50 PM,0.0,2.86,2.03,3.0,5.0,2.2,50.8,,Autumn,,Good
Nigeen Club,,1:00 PM,0.27,2.86,1.99,4.0,5.0,2.1,47.6,,Autumn,,Good
Nigeen Club,,1:10 PM,0.32,2.86,1.95,3.0,4.0,2.3,46.1,,Autumn,,Good
Nigeen Club,,1:20 PM,0.4,2.86,1.91,5.0,6.0,2.4,45.3,,Autumn,,Good
Nigeen Club,,1:30 PM,0.37,5.72,1.87,3.0,4.0,2.3,44.9,,Autumn,,Good
Nigeen Club,,1:40 PM,0.34,0.0,1.84,4.0,5.0,2.5,44.6,,Autumn,,Good
Nigeen Club,,1:50 PM,0.26,0.0,1.8,2.0,3.0,2.3,44.5,,Autumn,,Good
Nigeen Club,,2:00 PM,0.23,0.0,1.76,3.0,4.0,2.3,46.26,,Autumn,,Good
Nigeen Club,,2:10 PM,0.27,0.0,1.72,3.0,6.0,2.1,44.5,,Autumn,,Good
Nigeen Club,,2:20 PM,0.26,2.86,0.94,2.0,5.0,2.3,44.1,,Autumn,,Good
Nigeen Club,,2:30 PM,0.25,2.86,0.91,3.0,4.0,2.1,43.8,,Autumn,,Good
Nigeen Club,,2:40 PM,0.24,0.0,0.87,4.0,4.0,2.1,43.5,,Autumn,,Good
Nigeen Club,,2:50 PM,0.23,2.86,0.83,5.0,3.0,2.3,43.1,,Autumn,,Good
Nigeen Club,,3:00 PM,0.22,2.86,0.79,2.0,3.0,2.1,42.9,,Autumn,,Good
Nigeen Club,,3:10 PM,0.21,2.86,0.75,4.0,3.0,2.1,42.5,,Autumn,,Good
Nigeen Club,,3:20 PM,0.2,0.0,0.71,6.0,5.0,2.2,43.49,,Autumn,,Good
Nigeen Club,,3:30 PM,0.0,0.0,0.67,5.0,12.0,2.1,42.5,,Autumn,,Good
Nigeen Club,,3:40 PM,1.25,0.0,0.63,5.0,4.0,2.3,38.4,,Autumn,,Good
Nigeen Club,,3:50 PM,1.25,2.86,0.59,7.0,9.0,2.1,36.9,,Autumn,,Good
Nigeen Club,,4:00 PM,0.32,0.0,0.56,3.0,4.0,2.1,34.7,,Autumn,,Good
Nigeen Club,,4:10 PM,0.4,0.0,0.52,2.0,12.0,2.1,33.6,,Autumn,,Good
Nigeen Club,,4:20 PM,0.37,0.0,0.48,0.0,4.0,2.2,31.5,,Autumn,,Good
Nigeen Club,,4:30 PM,0.34,0.0,0.44,0.0,12.0,2.1,30.6,,Autumn,,Good
Nigeen Club,,4:40 PM,0.26,0.0,0.4,0.0,12.0,2.0,35.46,,Autumn,,Good
Nigeen Club,,4:50 PM,0.23,0.0,0.36,0.0,0.0,2.0,30.6,,Autumn,,Good
Nigeen Club,,5:00 PM,0.33,2.86,0.32,0.0,0.0,1.8,29.1,,Autumn,,Good
Tankipora DC colony,,10:00 AM,0.35,2.86,0.28,2.0,4.0,2.2,25.1,,Autumn,,Good
Tankipora DC colony,,10:10 AM,0.46,2.86,0.25,2.0,5.0,2.0,25.0,,Autumn,,Good
Tankipora DC colony,,10:20 AM,0.28,2.86,0.21,2.0,4.0,1.9,24.7,,Autumn,,Good
Tankipora DC colony,,10:30 AM,0.24,0.0,0.17,3.0,4.0,2.0,24.8,,Autumn,,Good
Tankipora DC colony,,10:40 AM,0.23,0.0,0.13,3.0,5.0,2.0,24.4,,Autumn,,Good
Tankipora DC colony,,10:50 AM,0.21,0.0,0.09,3.0,5.0,1.8,26.24,,Autumn,,Good
Tankipora DC colony,,11:00 AM,0.19,2.86,0.48,3.0,5.0,1.3,24.4,,Autumn,,Good
Tankipora DC colony,,11:10 AM,0.16,2.86,0.44,2.0,3.0,1.4,24.6,,Autumn,,Good
Tankipora DC colony,,11:20 AM,0.13,0.0,0.4,3.0,4.0,1.2,24.6,,Autumn,,Good
Tankipora DC colony,,11:30 AM,0.1,0.0,0.36,3.0,4.0,1.2,24.6,,Autumn,,Good
Tankipora DC colony,,11:40 AM,0.07,2.86,0.32,4.0,5.0,1.1,24.9,,Autumn,,Good
Tankipora DC colony,,11:50 AM,0.0,2.86,0.28,2.0,5.0,1.1,24.7,,Autumn,,Good
Tankipora DC colony,,12:00 PM,0.27,2.86,0.25,2.0,5.0,1.5,24.5,,Autumn,,Good
Tankipora DC colony,,12:10 PM,0.32,0.0,0.21,1.0,5.0,2.0,24.61,,Autumn,,Good
Tankipora DC colony,,12:20 PM,0.4,0.0,0.17,2.0,5.0,1.9,24.5,,Autumn,,Good
Tankipora DC colony,,12:30 PM,0.37,0.0,0.13,3.0,6.0,2.0,24.3,,Autumn,,Good
Tankipora DC colony,,12:40 PM,0.34,5.72,0.09,3.0,6.0,2.0,24.1,,Autumn,,Good
Tankipora DC colony,,12:50 PM,0.26,5.72,0.05,3.0,5.0,1.8,22.7,,Autumn,,Good
Tankipora DC colony,,1:00 PM,0.23,5.72,0.01,3.0,5.0,1.9,22.5,,Autumn,,Good
Tankipora DC colony,,1:10 PM,0.27,2.86,0.01,3.0,7.0,2.0,22.4,,Autumn,,Good
Tankipora DC colony,,1:20 PM,0.26,2.86,0.01,3.0,6.0,1.9,22.5,,Autumn,,Good
Tankipora DC colony,,1:30 PM,0.25,2.86,0.01,2.0,6.0,1.6,23.29,,Autumn,,Good
Tankipora DC colony,,1:40 PM,0.24,0.0,0.01,1.0,7.0,1.6,38.0,,Autumn,,Good
Tankipora DC colony,,1:50 PM,0.23,2.86,0.01,2.0,8.0,1.2,46.0,,Autumn,,Good
Tankipora DC colony,,2:00 PM,0.22,5.72,0.01,2.0,8.0,1.2,49.0,,Autumn,,Good
Tankipora DC colony,,2:10 PM,0.21,5.72,0.01,2.0,6.0,2.1,53.6,,Autumn,,Good
Tankipora DC colony,,2:20 PM,0.2,5.72,0.98,2.0,9.0,2.3,52.9,,Autumn,,Good
Tankipora DC colony,,2:30 PM,0.19,0.0,0.94,3.0,7.0,2.1,51.3,,Autumn,,Good
Tankipora DC colony,,2:40 PM,0.16,0.0,0.91,2.0,7.0,2.1,50.6,,Autumn,,Good
Tankipora DC colony,,2:50 PM,0.13,5.72,0.87,2.0,8.0,2.1,50.6,,Autumn,,Good
Tankipora DC colony,,3:00 PM,0.1,2.86,0.83,2.0,7.0,2.2,50.8,,Autumn,,Good
Tankipora DC colony,,3:10 PM,0.07,0.0,0.79,2.0,6.0,2.1,51.94,,Autumn,,Good
Tankipora DC colony,,3:20 PM,0.04,0.0,0.21,2.0,9.0,2.3,50.8,,Autumn,,Good
Tankipora DC colony,,3:30 PM,0.01,2.86,0.17,0.0,0.0,2.4,47.6,,Autumn,,Good
Tankipora DC colony,,3:40 PM,0.0,0.0,0.13,2.0,0.0,2.3,46.1,,Autumn,,Good
Tankipora DC colony,,3:50 PM,0.33,2.86,2.07,5.0,0.0,2.5,45.3,,Autumn,,Good
Tankipora DC colony,,4:00 PM,0.35,0.0,2.05,10.0,0.0,2.3,44.9,,Autumn,,Good
Tankipora DC colony,,4:10 PM,0.46,0.0,2.06,9.0,11.0,2.3,44.6,,Autumn,,Good
Tankipora DC colony,,4:20 PM,0.28,0.0,2.08,8.0,18.0,2.1,44.5,,Autumn,,Good
Tankipora DC colony,,4:30 PM,0.24,0.0,2.02,8.0,0.0,2.3,46.26,,Autumn,,Good
Tankipora DC colony,,4:40 PM,0.26,0.0,2.03,9.0,0.0,2.1,44.5,,Autumn,,Good
Tankipora DC colony,,4:50 PM,0.23,0.0,2.06,8.0,0.0,2.1,44.1,,Autumn,,Good
Tankipora DC colony,,5:00 PM,0.21,0.0,1.99,5.0,0.0,2.3,43.8,,Autumn,,Good
Tankipora DC colony,,10:00 AM,0.18,8.58,2.01,40.0,79.0,2.1,43.5,,Autumn,,Unhealthy for Sensitive Groups
Tankipora DC colony,,10:10 AM,0.16,5.72,2.05,42.0,87.0,2.1,43.1,,Autumn,,Unhealthy for Sensitive Groups
Tankipora DC colony,,10:20 AM,0.13,5.72,2.01,38.0,68.0,2.2,42.9,,Autumn,,Unhealthy for Sensitive Groups
Tankipora DC colony,,10:30 AM,0.11,5.72,2.03,35.0,70.0,2.1,42.5,,Autumn,,Moderate
Tankipora DC colony,,10:40 AM,0.08,2.86,2.02,33.0,71.0,2.3,43.49,,Autumn,,Moderate
Tankipora DC colony,,10:50 AM,0.0,2.86,2.02,30.0,73.0,2.1,42.5,,Autumn,,Moderate
Tankipora DC colony,,11:00 AM,1.25,2.86,2.02,35.0,73.0,2.1,38.4,,Autumn,,Moderate
Tankipora DC colony,,11:10 AM,0.0,2.86,2.07,38.0,69.0,2.1,36.9,,Autumn,,Unhealthy for Sensitive Groups
Tankipora DC colony,,11:20 AM,0.23,5.72,2.09,37.0,72.0,2.2,34.7,,Autumn,,Unhealthy for Sensitive Groups
Tankipora DC colony,,11:30 AM,0.26,8.58,2.06,38.0,75.0,2.1,33.6,,Autumn,,Unhealthy for Sensitive Groups
Tankipora DC colony,,11:40 AM,0.24,5.72,2.02,38.0,99.0,2.0,31.5,,Autumn,,Unhealthy for Sensitive Groups
Tankipora DC colony,,11:50 AM,0.29,5.72,2.06,39.0,100.0,2.0,30.6,,Autumn,,Unhealthy for Sensitive Groups
Tankipora DC colony,,12:00 PM,0.3,5.72,2.11,40.0,107.0,1.8,35.46,,Autumn,,Unhealthy for Sensitive Groups
Tankipora DC colony,,12:10 PM,0.32,5.72,2.06,42.0,101.0,2.2,30.6,,Autumn,,Unhealthy for Sensitive Groups
Tankipora DC colony,,12:20 PM,0.0,8.58,2.08,46.0,111.0,2.0,29.1,,Autumn,,Unhealthy for Sensitive Groups
Tankipora DC colony,,12:30 PM,1.54,20.02,2.06,40.0,76.0,1.9,25.1,,Autumn,,Unhealthy for Sensitive Groups
Tankipora DC colony,,12:40 PM,0.27,8.58,2.01,33.0,88.0,2.0,25.0,,Autumn,,Moderate
Tankipora DC colony,,12:50 PM,0.24,5.72,2.03,30.0,51.0,2.0,24.7,,Autumn,,Moderate
Tankipora DC colony,,1:00 PM,0.24,5.72,2.03,22.0,50.0,1.8,24.8,,Autumn,,Moderate
Tankipora DC colony,,1:10 PM,0.27,2.86,2.11,24.0,51.0,1.3,24.4,,Autumn,,Moderate
Tankipora DC colony,,1:20 PM,0.31,2.86,2.05,22.0,53.0,1.4,26.24,,Autumn,,Moderate
Tankipora DC colony,,1:30 PM,0.31,5.72,2.03,23.0,55.0,1.2,24.4,,Autumn,,Moderate
Tankipora DC colony,,1:40 PM,0.0,5.72,2.08,24.0,58.0,1.2,24.6,,Autumn,,Moderate
Tankipora DC colony,,1:50 PM,1.25,31.46,2.05,25.0,62.0,1.1,24.6,,Autumn,,Moderate
Tankipora DC colony,,2:00 PM,1.25,2.86,2.03,25.0,78.0,1.1,24.6,,Autumn,,Moderate
Tankipora DC colony,,2:10 PM,0.0,5.72,2.01,27.0,76.0,1.5,24.9,,Autumn,,Moderate
Tankipora DC colony,,2:20 PM,0.0,2.86,2.01,30.0,64.0,2.0,24.7,,Autumn,,Moderate
Tankipora DC colony,,2:30 PM,1.25,2.86,2.03,34.0,58.0,1.9,24.5,,Autumn,,Moderate
Tankipora DC colony,,2:40 PM,0.0,0.0,2.03,21.0,43.0,2.0,24.61,,Autumn,,Moderate
Tankipora DC colony,,2:50 PM,0.0,2.86,2.02,17.0,47.0,2.0,24.5,,Autumn,,Moderate
Tankipora DC colony,,3:00 PM,1.25,2.86,2.08,17.0,42.0,1.8,24.3,,Autumn,,Moderate
Tankipora DC colony,,3:10 PM,0.0,5.72,2.06,19.0,37.0,1.9,24.1,,Autumn,,Moderate
Tankipora DC colony,,3:20 PM,1.25,20.02,2.06,23.0,45.0,2.0,22.7,,Autumn,,Moderate
Tankipora DC colony,,3:30 PM,0.0,8.58,2.04,24.0,43.0,1.9,22.5,,Autumn,,Moderate
Tankipora DC colony,,3:40 PM,1.25,8.58,2.05,17.0,44.0,1.6,22.4,,Autumn,,Moderate
Tankipora DC colony,,3:50 PM,1.25,5.72,2.07,18.0,76.0,1.6,22.5,,Autumn,,Moderate
Tankipora DC colony,,4:00 PM,0.0,5.72,2.04,18.0,51.0,1.2,23.29,,Autumn,,Moderate
Tankipora DC colony,,4:10 PM,1.25,11.44,2.05,14.0,58.0,1.2,47.6,,Autumn,,Moderate
Tankipora DC colony,,4:20 PM,0.0,8.58,2.02,14.0,76.0,2.7,46.1,,Autumn,,Moderate
Tankipora DC colony,,4:30 PM,0.0,5.72,2.02,20.0,55.0,2.6,45.3,,Autumn,,Moderate
Tankipora DC colony,,4:40 PM,2.5,8.58,2.11,21.0,65.0,2.8,53.6,,Autumn,,Moderate
Tankipora DC colony,,4:50 PM,0.0,5.72,2.0,22.0,42.0,2.6,52.9,,Autumn,,Moderate
Tankipora DC colony,,5:00 PM,1.25,5.72,2.01,17.0,55.0,2.6,51.3,,Autumn,,Moderate
Tankipora DC colony,,10:00 AM,1.25,8.58,2.06,40.0,79.0,2.8,50.6,,Autumn,,Unhealthy for Sensitive Groups
Tankipora DC colony,,10:10 AM,1.25,5.72,2.02,42.0,87.0,2.6,50.6,,Autumn,,Unhealthy for Sensitive Groups
Tankipora DC colony,,10:20 AM,0.0,5.72,1.97,38.0,68.0,2.6,50.8,,Autumn,,Unhealthy for Sensitive Groups
Tankipora DC colony,,10:30 AM,0.0,5.72,2.05,35.0,70.0,2.7,51.94,,Autumn,,Moderate
Tankipora DC colony,,10:40 AM,0.0,2.86,2.07,33.0,71.0,2.6,50.8,,Autumn,,Moderate
Tankipora DC colony,,10:50 AM,0.0,2.86,2.05,30.0,73.0,2.8,47.6,,Autumn,,Moderate
Tankipora DC colony,,11:00 AM,1.25,2.86,2.06,35.0,73.0,2.6,46.1,,Autumn,,Moderate
Tankipora DC colony,,11:10 AM,0.0,2.86,2.06,38.0,69.0,2.6,45.3,,Autumn,,Unhealthy for Sensitive Groups
Tankipora DC colony,,11:20 AM,0.0,5.72,2.05,37.0,72.0,2.6,44.9,,Autumn,,Unhealthy for Sensitive Groups
Tankipora DC colony,,11:30 AM,0.0,8.58,2.03,38.0,75.0,2.7,44.6,,Autumn,,Unhealthy for Sensitive Groups
Tankipora DC colony,,11:40 AM,0.0,5.72,2.02,38.0,99.0,2.6,44.5,,Autumn,,Unhealthy for Sensitive Groups
Tankipora DC colony,,11:50 AM,0.0,5.72,2.01,39.0,100.0,2.8,46.26,,Autumn,,Unhealthy for Sensitive Groups
Tankipora DC colony,,12:00 PM,1.25,5.72,2.05,40.0,107.0,2.9,44.5,,Autumn,,Unhealthy for Sensitive Groups
Tankipora DC colony,,12:10 PM,0.0,5.72,2.05,42.0,101.0,2.8,44.1,,Autumn,,Unhealthy for Sensitive Groups
Tankipora DC colony,,12:20 PM,0.0,8.58,2.03,46.0,111.0,3.0,43.8,,Autumn,,Unhealthy for Sensitive Groups
Tankipora DC colony,,12:30 PM,0.0,42.9,2.01,40.0,76.0,2.8,43.5,,Autumn,,Unhealthy for Sensitive Groups
Tankipora DC colony,,12:40 PM,1.25,8.58,2.02,33.0,88.0,2.8,43.1,,Autumn,,Moderate
Tankipora DC colony,,12:50 PM,0.0,5.72,2.05,30.0,51.0,2.6,42.9,,Autumn,,Moderate
Tankipora DC colony,,1:00 PM,1.25,5.72,2.03,22.0,50.0,2.8,42.5,,Autumn,,Moderate
Tankipora DC colony,,1:10 PM,0.0,2.86,2.04,24.0,51.0,2.6,43.49,,Autumn,,Moderate
Tankipora DC colony,,1:20 PM,1.25,2.86,2.01,22.0,53.0,2.6,42.5,,Autumn,,Moderate
Tankipora DC colony,,1:30 PM,0.0,5.72,2.04,23.0,55.0,2.8,38.4,,Autumn,,Moderate
Tankipora DC colony,,1:40 PM,0.0,5.72,2.02,24.0,58.0,2.6,36.9,,Autumn,,Moderate
Tankipora DC colony,,1:50 PM,1.25,2.86,1.21,25.0,62.0,2.6,34.7,,Autumn,,Moderate
Tankipora DC colony,,2:00 PM,1.25,2.86,1.23,25.0,78.0,2.7,33.6,,Autumn,,Moderate
Tankipora DC colony,,2:10 PM,0.0,5.72,1.17,27.0,76.0,2.6,31.5,,Autumn,,Moderate
Tankipora DC colony,,2:20 PM,0.0,2.86,1.18,30.0,64.0,2.8,30.6,,Autumn,,Moderate
Tankipora DC colony,,2:30 PM,1.25,2.86,1.21,34.0,58.0,2.6,35.46,,Autumn,,Moderate
Tankipora DC colony,,2:40 PM,0.0,0.0,1.14,21.0,43.0,2.6,30.6,,Autumn,,Moderate
Tankipora DC colony,,2:50 PM,0.0,40.04,0.0,17.0,47.0,2.6,29.1,,Autumn,,Moderate
Tankipora DC colony,,3:00 PM,1.25,2.86,2.05,17.0,42.0,2.7,25.1,,Autumn,,Moderate
Tankipora DC colony,,3:10 PM,0.0,5.72,2.76,19.0,37.0,2.6,25.0,,Autumn,,Moderate
Tankipora DC colony,,3:20 PM,1.25,34.32,2.8,23.0,77.0,2.8,24.7,,Autumn,,Moderate
Tankipora DC colony,,3:30 PM,0.0,8.58,2.8,24.0,43.0,2.9,24.8,,Autumn,,Moderate
Tankipora DC colony,,3:40 PM,1.25,2.86,2.78,17.0,44.0,2.8,24.4,,Autumn,,Moderate
Tankipora DC colony,,3:50 PM,1.25,5.72,2.76,18.0,76.0,3.0,26.24,,Autumn,,Moderate
Tankipora DC colony,,4:00 PM,0.0,5.72,2.77,18.0,51.0,2.8,24.4,,Autumn,,Moderate
Tankipora DC colony,,4:10 PM,1.25,2.86,2.8,14.0,58.0,2.8,24.6,,Autumn,,Moderate
Tankipora DC colony,,4:20 PM,1.25,8.58,2.05,14.0,76.0,2.6,24.6,,Autumn,,Moderate
Tankipora DC colony,,4:30 PM,1.25,5.72,0.0,20.0,55.0,2.8,24.6,,Autumn,,Moderate
Tankipora DC colony,,4:40 PM,2.5,8.58,2.05,35.0,77.0,2.6,24.9,,Autumn,,Moderate
Tankipora DC colony,,4:50 PM,0.0,2.86,1.72,22.0,42.0,2.6,24.7,,Autumn,,Moderate
Tankipora DC colony,,5:00 PM,1.25,5.72,1.68,17.0,55.0,2.8,24.5,,Autumn,,Moderate
Qamarwari Batamaloo colony,,10:00 AM,1.25,8.58,1.64,30.0,66.0,2.6,24.61,,Autumn,,Moderate
Qamarwari Batamaloo colony,,10:10 AM,1.25,5.72,1.6,29.0,64.0,2.6,24.5,,Autumn,,Moderate
Qamarwari Batamaloo colony,,10:20 AM,0.0,5.72,1.56,30.0,69.0,2.7,24.3,,Autumn,,Moderate
Qamarwari Batamaloo colony,,10:30 AM,1.25,5.72,1.53,30.0,67.0,2.6,24.1,,Autumn,,Moderate
Qamarwari Batamaloo colony,,10:40 AM,0.0,2.86,1.49,31.0,67.0,2.8,22.7,,Autumn,,Moderate
Qamarwari Batamaloo colony,,10:50 AM,0.0,2.86,1.45,31.0,68.0,2.6,22.5,,Autumn,,Moderate
Qamarwari Batamaloo colony,,11:00 AM,1.25,5.72,1.41,33.0,65.0,2.6,22.4,,Autumn,,Moderate
Qamarwari Batamaloo colony,,11:10 AM,1.25,8.58,1.37,38.0,63.0,2.6,22.5,,Autumn,,Unhealthy for Sensitive Groups
Qamarwari Batamaloo colony,,11:20 AM,0.0,11.44,1.02,35.0,60.0,2.7,23.29,,Autumn,,Moderate
Qamarwari Batamaloo colony,,11:30 AM,0.0,8.58,1.49,33.0,59.0,2.6,24.61,,Autumn,,Moderate
Qamarwari Batamaloo colony,,11:40 AM,0.0,8.58,1.45,37.0,58.0,2.5,24.5,,Autumn,,Unhealthy for Sensitive Groups
Qamarwari Batamaloo colony,,11:50 AM,0.0,2.86,1.41,32.0,57.0,2.5,39.2,,Autumn,,Moderate
Qamarwari Batamaloo colony,,12:00 PM,1.25,2.86,1.37,33.0,58.0,2.3,39.1,,Autumn,,Moderate
Qamarwari Batamaloo colony,,12:10 PM,0.0,5.72,1.33,31.0,59.0,2.7,39.3,,Autumn,,Moderate
Qamarwari Batamaloo colony,,12:20 PM,1.25,8.58,1.29,30.0,59.0,2.5,39.6,,Autumn,,Moderate
Qamarwari Batamaloo colony,,12:30 PM,0.0,11.44,1.25,29.0,55.0,2.4,39.1,,Autumn,,Moderate
Qamarwari Batamaloo colony,,12:40 PM,0.0,2.86,0.0,27.0,41.0,2.4,38.4,,Autumn,,Moderate
Qamarwari Batamaloo colony,,12:50 PM,1.25,8.58,0.0,29.0,40.0,2.6,37.5,,Autumn,,Moderate
Qamarwari Batamaloo colony,,1:00 PM,0.0,2.86,0.0,27.0,46.0,2.4,38.89,,Autumn,,Moderate
Qamarwari Batamaloo colony,,1:10 PM,0.0,5.72,0.0,25.0,50.0,2.4,37.5,,Autumn,,Moderate
Qamarwari Batamaloo colony,,1:20 PM,1.25,5.72,1.56,30.0,48.0,2.4,35.1,,Autumn,,Moderate
Qamarwari Batamaloo colony,,1:30 PM,1.25,2.86,1.53,32.0,48.0,2.5,34.3,,Autumn,,Moderate
Qamarwari Batamaloo colony,,1:40 PM,1.25,2.86,1.49,31.0,50.0,2.4,33.9,,Autumn,,Moderate
Qamarwari Batamaloo colony,,1:50 PM,0.0,5.72,1.45,30.0,35.0,2.6,33.3,,Autumn,,Moderate
Qamarwari Batamaloo colony,,2:00 PM,0.0,2.86,1.41,28.0,35.0,2.7,33.1,,Autumn,,Moderate
Qamarwari Batamaloo colony,,2:10 PM,1.25,2.86,1.37,31.0,56.0,2.6,33.0,,Autumn,,Moderate
Qamarwari Batamaloo colony,,2:20 PM,0.0,2.86,1.33,30.0,76.0,2.8,34.31,,Autumn,,Moderate
Qamarwari Batamaloo colony,,2:30 PM,1.25,8.58,1.29,28.0,69.0,2.6,33.0,,Autumn,,Moderate
Qamarwari Batamaloo colony,,2:40 PM,1.25,2.86,1.25,35.0,64.0,2.6,33.3,,Autumn,,Moderate
Qamarwari Batamaloo colony,,2:50 PM,0.0,5.72,1.22,41.0,64.0,2.4,31.9,,Autumn,,Unhealthy for Sensitive Groups
Qamarwari Batamaloo colony,,3:00 PM,0.0,8.58,1.18,49.0,43.0,2.6,31.3,,Autumn,,Unhealthy for Sensitive Groups
Qamarwari Batamaloo colony,,3:10 PM,1.25,8.58,1.14,55.0,49.0,2.4,30.7,,Autumn,,Unhealthy for Sensitive Groups
Qamarwari Batamaloo colony,,3:20 PM,0.0,8.58,1.1,57.0,56.0,2.4,31.3,,Autumn,,Unhealthy
Qamarwari Batamaloo colony,,3:30 PM,1.25,8.58,1.06,60.0,65.0,2.6,26.1,,Autumn,,Unhealthy
Qamarwari Batamaloo colony,,3:40 PM,0.0,8.58,1.02,63.0,51.0,2.4,31.09,,Autumn,,Unhealthy
Qamarwari Batamaloo colony,,3:50 PM,1.25,5.72,0.91,55.0,50.0,2.4,26.1,,Autumn,,Unhealthy for Sensitive Groups
Qamarwari Batamaloo colony,,4:00 PM,0.0,5.72,0.91,53.0,48.0,2.5,26.2,,Autumn,,Unhealthy for Sensitive Groups
Qamarwari Batamaloo colony,,4:10 PM,0.0,8.58,0.91,0.0,30.0,2.4,25.1,,Autumn,,Good
Qamarwari Batamaloo colony,,4:20 PM,1.25,8.58,0.91,0.0,50.0,2.6,23.2,,Autumn,,Good
Qamarwari Batamaloo colony,,4:30 PM,0.0,2.86,0.91,43.0,67.0,2.4,25.2,,Autumn,,Unhealthy for Sensitive Groups
Qamarwari Batamaloo colony,,4:40 PM,0.0,5.72,0.91,44.0,66.0,2.4,26.2,,Autumn,,Unhealthy for Sensitive Groups
Qamarwari Batamaloo colony,,4:50 PM,1.25,2.86,0.91,10.0,73.0,2.4,24.9,,Autumn,,Good
Qamarwari Batamaloo colony,,5:00 PM,0.0,8.58,0.0,42.0,87.0,2.5,25.27,,Autumn,,Unhealthy for Sensitive Groups
Qamarwari Batamaloo colony,,10:00 AM,0.0,5.72,1.72,33.0,88.0,2.4,24.9,,Autumn,,Moderate
Qamarwari Batamaloo colony,,10:10 AM,1.25,5.72,1.68,36.0,84.0,2.6,25.1,,Autumn,,Unhealthy for Sensitive Groups
Qamarwari Batamaloo colony,,10:20 AM,0.0,8.58,1.64,44.0,74.0,2.7,27.8,,Autumn,,Unhealthy for Sensitive Groups
Qamarwari Batamaloo colony,,10:30 AM,0.0,8.58,1.6,49.0,75.0,2.6,27.8,,Autumn,,Unhealthy for Sensitive Groups
Qamarwari Batamaloo colony,,10:40 AM,0.0,8.58,1.56,42.0,67.0,2.8,25.6,,Autumn,,Unhealthy for Sensitive Groups
Qamarwari Batamaloo colony,,10:50 AM,0.0,5.72,1.53,60.0,57.0,2.6,24.9,,Autumn,,Unhealthy
Qamarwari Batamaloo colony,,11:00 AM,1.25,5.72,1.49,51.0,58.0,2.6,24.5,,Autumn,,Unhealthy for Sensitive Groups
Qamarwari Batamaloo colony,,11:10 AM,0.0,8.58,1.45,55.0,63.0,2.4,25.8,,Autumn,,Unhealthy for Sensitive Groups
Qamarwari Batamaloo colony,,11:20 AM,0.0,5.72,1.41,45.0,60.0,2.6,24.5,,Autumn,,Unhealthy for Sensitive Groups
Qamarwari Batamaloo colony,,11:30 AM,1.25,5.72,1.37,40.0,64.0,2.4,24.8,,Autumn,,Unhealthy for Sensitive Groups
Qamarwari Batamaloo colony,,11:40 AM,0.0,2.86,1.02,39.0,58.0,2.4,24.9,,Autumn,,Unhealthy for Sensitive Groups
Qamarwari Batamaloo colony,,11:50 AM,0.0,2.86,1.49,38.0,57.0,2.6,24.7,,Autumn,,Unhealthy for Sensitive Groups
Qamarwari Batamaloo colony,,12:00 PM,1.25,5.72,1.45,53.0,68.0,2.4,24.9,,Autumn,,Unhealthy for Sensitive Groups
Qamarwari Batamaloo colony,,12:10 PM,0.0,2.86,1.41,55.0,41.0,2.4,25.1,,Autumn,,Unhealthy for Sensitive Groups
Qamarwari Batamaloo colony,,12:20 PM,0.0,5.72,1.37,45.0,50.0,2.5,25.3,,Autumn,,Unhealthy for Sensitive Groups
Qamarwari Batamaloo colony,,12:30 PM,0.0,5.72,1.33,43.0,67.0,2.4,24.89,,Autumn,,Unhealthy for Sensitive Groups
Qamarwari Batamaloo colony,,12:40 PM,0.0,5.72,1.29,44.0,66.0,2.6,25.3,,Autumn,,Unhealthy for Sensitive Groups
Qamarwari Batamaloo colony,,12:50 PM,0.0,5.72,1.25,48.0,73.0,2.4,25.7,,Autumn,,Unhealthy for Sensitive Groups
